parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B0845ML6WD,"Sony Extra Bass Bluetooth Headphones, Best Wireless Sports Earbuds with Mic/Microphone, IPX4 Splashproof Stereo Comfort Gym Running Workout up to 8.5 Hour Battery, Black (International Version)",932,4.0,All Electronics,Sony,39.99,https://m.media-amazon.com/images/I/61Br+w0LqQL._AC_SL1500_.jpg,True,OK (image/jpeg),"MDR-XB50BS/B Wireless Sports Bluetooth In-ear Headphones Rain or shine, these wireless sports headphones are more than an accessory for your active lifestyle and smartphone. They keep you connected to..."
B09414PJ6Q,"Bluetooth Headphones, PowerLocus Bluetooth Headphones Over-Ear, Passive Noise Cancelling Headphone with Microphone, 70Hrs Playtime, Foldable Wireless Headphones,Hi-Fi Deep Bass for Work,Home Office,PC",860,4.4,All Electronics,PowerLocus,29.99,https://m.media-amazon.com/images/I/613BFOCkD-L._AC_SL1500_.jpg,True,OK (image/jpeg),
B007525JNO,STREET by 50 Cent Wired Over-Ear Headphones - Blue by SMS Audio (Discontinued by Manufacturer),850,4.2,Home Audio & Theater,SMS Audio,,https://m.media-amazon.com/images/I/81DSAIJAePL._AC_SL1500_.jpg,True,OK (image/jpeg),"Product Description Take it to the street. Bring your music with you in luxurious style with STREET by 50 Over-Ear Headphones. Detachable mic cord for tangle free streetwear and transport, plus enhanc..."
B00U77TFOS,SOL REPUBLIC Tracks HD On-Ear Headphones - Purple 1241-05,725,4.2,Home Audio & Theater,SOL REPUBLIC,,https://m.media-amazon.com/images/I/4165VRapCdL._AC_.jpg,True,OK (image/jpeg),"Sol Republic's 1241-05 Tracks HD On-Ear Interchangeable Headphones with 3-Button Mic + Music Control, in purple, feature V10 sound engine speakers. Tracks HD can be remixed with a stylish selection of..."
B009EDQKLM,Bose SIE2i Sport Headphones - Purple,666,4.1,Home Audio & Theater,Bose,200.0,https://m.media-amazon.com/images/I/61NdVyBIwRL._AC_SL1500_.jpg,True,OK (image/jpeg),"Product Description Push your workout to the limit with headphones that are up to the task. Bose SIE2i sport headphones, customized for select Apple devices, are specifically engineered for exercise. ..."
B07R4ZJKMG,"Geekria Comfort Mesh Fabric Replacement Ear Pads for Logitech G35, G430, G432, G332, G930, F450 Headphones Ear Cushions, Headset Earpads, Ear Cups Repair Parts (Black Red)",650,4.6,Home Audio & Theater,GEEKRIA,12.9,https://m.media-amazon.com/images/I/61cxqBJwM2S._AC_SL1100_.jpg,True,OK (image/jpeg),Product Features Replacement earpads made with high quality memory foam and mesh fabric. Replace your worn-out earpad cushions / ear cover / ear cups. Give your headset a new earpad. Make it a brand n...
B0C65FBHHL,Apple Headphones Wired iPhone Earbuds with Lightning Connector [Apple MFi Certified] Earphones with Built-in Microphone & Volume Control Compatible with iPhone 14/13/12/11/XR/XS/X/7/8/8Plus/SE,629,4.5,All Electronics,Fujimoto Dengyo,8.99,https://m.media-amazon.com/images/I/41-HyN9AxcL._AC_SL1096_.jpg,True,OK (image/jpeg),Apple Headphones Wired iPhone Earbuds with Lightning Connector [Apple MFi Certified] Earphones with Built-in Microphone & Volume Control Compatible with iPhone 14/13/12/11/XR/XS/X/7/8/8Plus/SE
B077GR958Z,"VEENAX Over Ear Wireless Headphones, Dual 3W Speaker, HS1 Sport Bluetooth Headphones Speaker 2 in 1, Stereo Headset with Mic NFC and Bass, Wearable Speaker for Phone Computer PC Tablet MP3, Black",628,4.2,All Electronics,VEENAX,,https://m.media-amazon.com/images/I/61lnt8YijTL._AC_SL1000_.jpg,True,OK (image/jpeg),
B074H1KSG7,"Studio 2/3 Replacement Earpads, JARMOR Memory Foam Ear Cushion Pads Cover for Beats Studio 2.0 Wired/Wireless B0500 / B0501 & Studio 3.0 Over Ear Headphones by Dr. Dre ONLY (Blue)",551,4.5,Cell Phones & Accessories,Jarmor,17.99,https://m.media-amazon.com/images/I/81I3xnEk9YL._AC_SL1500_.jpg,True,OK (image/jpeg),
B0BBZ2JGW4,"YUSONIC Unicorn Kids Headphones,Unicorn Bluetooth Headphones Foldable for Girls Boys Toddlers Phones/ipad/Amazon fire,Light Up Kids Wireless Headphone Birthday Gifts (White+Pink)",497,4.5,All Electronics,YUSONIC,25.98,https://m.media-amazon.com/images/I/61CuccXUR6S._AC_SL1400_.jpg,True,OK (image/jpeg),
B07D824XHY,"Geekria Headband Cover Compatible with Sony MDR1A, MDR-1ADAC, MDR-1ABT, MDR-1AM2, MDR1R, MDR1RNC, MDR1RBT Headphones/Headband Protector/Easy DIY Installation No Tool Needed",495,4.2,Home Audio & Theater,GEEKRIA,10.99,https://m.media-amazon.com/images/I/61zOW60GL2L._AC_SL1100_.jpg,,not checked,
B0BFR3QPWR,ZOVITS U-Shuxian Wireless Earbuds Blutooth 5.3 Headphones for iPhone,452,4.5,All Electronics,ZOVITS,22.99,https://m.media-amazon.com/images/I/61GHjX1yTyL._AC_SL1500_.jpg,,not checked,ZOVITS U-Shuxian Wireless Earbuds Lightweight
B0BVLGGGBM,"FXWONTY Wireless Headset, Bluetooth Headset with AI Noise Cancelling Microphone & Charging Base, 50Hrs Bluetooth 5.0 Headphones with USB for PC/Remote Work/Call Center/Online Class/Trucker/Zoom/Skype",361,4.2,All Electronics,FXWONTY,59.99,https://m.media-amazon.com/images/I/610bOLHLpBL._AC_SL1500_.jpg,,not checked,
B0B1M3DGMQ,HAYLOU PurFree Bone Conduction Headphones Open-Ear Bluetooth 5.2 Sport Headphones -IP67 Waterproof Wireless Earphones for Cycling and Running - CVC Dual Microphone Noise Reduction Call,312,4.0,All Electronics,HAYLOU,,https://m.media-amazon.com/images/I/51IRfOhD8AL._AC_SL1500_.jpg,,not checked,Open-Ear Bluetooth Bone Conduction Sport Headphones
B00B7UOILY,iFrogz Animatones Volume Limiting Headphones for Kids - Green,272,3.4,Home Audio & Theater,iFrogz,14.99,https://m.media-amazon.com/images/I/51daI6kxLnL._AC_SL1200_.jpg,,not checked,"The Animatones headphones feature playful child friendly styling and volume limiting speakers. Kids will love the fun look, sturdy, and lightweight construction. Parents can feel safe knowing the buil..."
B005D60SSU,SOUL by Ludacris SL100RB Ultra Dynamic On-Ear Headphones (Discontinued by Manufacturer),221,3.8,Home Audio & Theater,SOUL by Ludacris,,https://m.media-amazon.com/images/I/41FcOUHMgFL._AC_.jpg,,not checked,"Product Description Sporting a lighter weight, yet highly durable design packed with pro audio prowess, the SL 100 lets you cut out the everyday noise and lets your soul get lost in the music while yo..."
B0B5Y4FVYY,"RedSkyPower 20 Pack Multi Color Kid's Wired Earphone Headphones, Individually Bagged, Disposable Earphones Ideal for Students in Classroom Libraries Schools, Bulk Wholesale",206,3.7,All Electronics,RedSkyPower,14.99,https://m.media-amazon.com/images/I/71JQcnk9roL._AC_SL1500_.jpg,,not checked,Redskypower is a global manufacturer of wholesale headphones. Kids Headphones from our specialized line will immerse the wearer in the audio experience from the minute they are placed on. Just what yo...
B07V2KTV4F,"IEM Earbuds, KZ ZS10 HiFi In-Ear Headphones In Ear Monitors Earphones with Five Drivers without Microphone (Blue)",195,4.4,All Electronics,KZ,57.99,https://m.media-amazon.com/images/I/61RmK-fbC0L._AC_SL1001_.jpg,,not checked,
B08JCB3V5V,"True Wireless Earbuds Bluetooth 5.0 with Charging Case,Mini HD Stereo Sound Noise Cancelling in-Ear Headphones,Touch Control IPX7 Waterproof Sports Earphone Built-in Mic (TW16-White)",189,3.8,All Electronics,OOX,,https://m.media-amazon.com/images/I/01RmK+J4pJL._AC_.gif,,not checked,
B003MB0YDC,Sony MDRPQ4/GRN PIIQ Headphones,184,3.7,Home Audio & Theater,Sony,,https://m.media-amazon.com/images/I/51tYanwuSQL._AC_SL1000_.jpg,,not checked,"Engineered to stay in your ear no matter what you're doing, these high-quality MDR-PQ4 buds complement even the most extreme lifestyle. The 9mm drivers produce brilliant sound while the soft clip-on e..."
B0BKGBRWWV,ZKAPOR Open Ear Headphones Sports Bluetooth Earbuds,164,3.3,All Electronics,ZKAPOR,,https://m.media-amazon.com/images/I/51zLPVJ4AAL._AC_SL1110_.jpg,,not checked,Bluetooth Headphones
B08ZXMG25V,KetDirect Replacement Cable for AKG Q701 / K240 / K240S / K240MK II / K702 / K271s / K141 / K171 / K181 / K271 MKII/Pioneer HDJ-200 Headphones Audio Upgrade HiFi 9.9ft,154,4.6,All Electronics,KetDirect,19.99,https://m.media-amazon.com/images/I/91E81EdikmL._SL1500_.jpg,,not checked,Braided wire Audio upgrade HIFI stereo cable for AKG Q701 / K240 / K240S / K240MK II / K702 / K271s / K141 / K171 / K181 / K271 MKII / pioneer HDJ-200 headphones
B08LF36XD2,"Youkamoo 4 Pin XLR Balanced Male Compatible for Hifiman HE4XX, HE-400i Headphones 8 Core Braided Silver Plated Replacement Audio Upgrade Cable (2 x 3.5mm Version)",140,4.5,Industrial & Scientific,Youkamoo,23.99,https://m.media-amazon.com/images/I/71YeP-2hoIL._SL1500_.jpg,,not checked,
B079YZF9YS,"Monolith M1060C Closed Back Planar Magnetic Over-Ear Headphones, Low Distortion And Perfectly Balanced Sound",134,3.9,Amazon Home,Monolith,299.98,https://m.media-amazon.com/images/I/612r1STZITL._AC_SL1098_.jpg,,not checked,"The Monolith M1060C planar headphones are the perfect way to experience your music collection. The M1060C features a completely redesigned and engineered planar driver, producing a detailed aural land..."
B09PN6YZVP,GIEC Wireless Earbuds Bluetooth Earbuds Noise Cancelling Earbuds with Mic True Wireless Earbuds 60H Playtime IP55 Waterproof Earbuds in Ear Headphones Bluetooth Earbuds for Android and iOS White,123,4.0,All Electronics,GIEC,29.99,https://m.media-amazon.com/images/I/51MIXX9hlTL._AC_SL1500_.jpg,,not checked,
B07YQ6LNJM,JBL Reflect Contour 2 Wireless In-Ear Headphones - Black - JBLREFCONTOUR2BAM (Renewed),122,4.0,All Electronics,Amazon Renewed,28.99,https://m.media-amazon.com/images/I/61AgMQ5AasL._AC_SL1500_.jpg,,not checked,Reflective cables
B09H41CDM8,"LORELEI L-01 On-Ear Kids Headphones with Microphone, Lightweight Folding Stereo Bass Headphones with 1.5M No-Tangle Cord, Portable Wired Headphones for School/Trip/Plane (Blue-Green)",119,4.3,All Electronics,LORELEI,7.99,https://m.media-amazon.com/images/I/81Ask-ae0sL._AC_SL1500_.jpg,,not checked,Wired headphones
B07WWX18K5,"in-Ear Monitors,　KZ ZSX 1DD+5BA Hybrid HiFi Stereo Noise Isolating Sport IEM Earphones/Earbuds/Headphones with Detachable Cable, Computer (Without MIC, Black)",118,4.5,All Electronics,erjigo,64.99,https://m.media-amazon.com/images/I/61lONDP5oWL._AC_SL1001_.jpg,,not checked,SPECIFICATIONS Brand: KZ Model: ZSX Driver: 1DD+5BA Connectivity: Wired Earphone type: In-Ear Interface: 3.5mm plug Pin type : 0.75mm 2PIN Sensitivity: 111dB/mW Impedance: 24Ω Frequency range: 7Hz-40k...
B09DYWVSK9,"kuayang Wireless Cat Ear Headphones (7 Color Changing) with & 3.5mm Jack, Gaming Pro, Bluetooth&Wired Connection (Pink)",109,4.0,All Electronics,kuayang,39.0,https://m.media-amazon.com/images/I/61o9AxkW+gL._AC_SL1227_.jpg,,not checked,Features [Cat ears that make it emit light]: I had very cute cat ears with one kind of headphones. Pull out the locked-out cat ears while pressing prominently out of the crowd. Amazing Lights: Can be ...
B00Z7ECSKO,"Philips SHQ3305LF/27 ActionFit Sports Headphones with Mic, Lime",102,3.9,Home Audio & Theater,PHILIPS,,https://m.media-amazon.com/images/I/61dqcbOALML._AC_SL1200_.jpg,,not checked,"Lightweight, sweatproof and adjustable earhook equipped, the Actionfit SHQ3305 headphones let you focus on working out without losing motivation. Train to incredible sound and barely-there comfort."
